county_fips,county_name,state_name,state_code,population
40033.0,Cotton County,OK,OK,21391
48305.0,Lynn County,TX,TX,29471
27031.0,Cook County,MN,MN,23939
31059.0,Fillmore County,NE,NE,5475
40055.0,Greer County,OK,OK,26800
20201.0,Washington County,KS,KS,15403
20077.0,Harper County,KS,KS,12239
26095.0,Luce County,MI,MI,11710
31031.0,Cherry County,NE,NE,26384
40067.0,Jefferson County,OK,OK,26038
46037.0,Day County,SD,SD,13078
48153.0,Floyd County,TX,TX,27447
48205.0,Hartley County,TX,TX,7285
17003.0,Alexander County,IL,IL,10223
20137.0,Norton County,KS,KS,18521
17175.0,Stark County,IL,IL,19889
27087.0,Mahnomen County,MN,MN,11971
48207.0,Haskell County,TX,TX,24909
38049.0,McHenry County,ND,ND,16531
31011.0,Boone County,NE,NE,19721
20127.0,Morris County,KS,KS,24206
29035.0,Carter County,MO,MO,9943
46129.0,Walworth County,SD,SD,11530
13259.0,Stewart County,GA,GA,16116
48195.0,Hansford County,TX,TX,5258
20189.0,Stevens County,KS,KS,5282
29005.0,Atchison County,MO,MO,18937
31097.0,Johnson County,NE,NE,6898
40029.0,Coal County,OK,OK,9135
17153.0,Pulaski County,IL,IL,11629
48107.0,Crosby County,TX,TX,16168
54105.0,Wirt County,WV,WV,24584
48119.0,Delta County,TX,TX,26494
46015.0,Brule County,SD,SD,28551
31143.0,Polk County,NE,NE,5612
13301.0,Warren County,GA,GA,19203
48317.0,Martin County,TX,TX,22071
16063.0,Lincoln County,ID,ID,25074
20171.0,Scott County,KS,KS,7307
27011.0,Big Stone County,MN,MN,12133
31161.0,Sheridan County,NE,NE,16205
46077.0,Kingsbury County,SD,SD,27893
40007.0,Beaver County,OK,OK,10906
48483.0,Wheeler County,TX,TX,7591
36041.0,Hamilton County,NY,NY,20149
49017.0,Garfield County,UT,UT,17150
31169.0,Thayer County,NE,NE,12183
17059.0,Gallatin County,IL,IL,26632
20147.0,Phillips County,KS,KS,15102
47137.0,Pickett County,TN,TN,26492
38021.0,Dickey County,ND,ND,24988
30101.0,Toole County,MT,MT,22053
20163.0,Rooks County,KS,KS,25748
17171.0,Scott County,IL,IL,28713
51045.0,Craig County,VA,VA,6283
48247.0,Jim Hogg County,TX,TX,5923
8091.0,Ouray County,CO,CO,6125
8121.0,Washington County,CO,CO,6529
21039.0,Carlisle County,KY,KY,13438
30065.0,Musselshell County,MT,MT,25095
5013.0,Calhoun County,AR,AR,21154
29199.0,Scotland County,MO,MO,13004
19159.0,Ringgold County,IA,IA,14752
8027.0,Custer County,CO,CO,27658
29171.0,Putnam County,MO,MO,15592
20157.0,Republic County,KS,KS,8864
37095.0,Hyde County,NC,NC,29217
56017.0,Hot Springs County,WY,WY,28172
31065.0,Furnas County,NE,NE,5226
48103.0,Crane County,TX,TX,20036
13249.0,Schley County,GA,GA,16739
32017.0,Lincoln County,NV,NV,21648
42023.0,Cameron County,PA,PA,14587
31123.0,Morrill County,NE,NE,16749
32021.0,Mineral County,NV,NV,5645
40043.0,Dewey County,OK,OK,21299
55037.0,Florence County,WI,WI,28928
17013.0,Calhoun County,IL,IL,26953
21105.0,Hickman County,KY,KY,24374
48333.0,Mills County,TX,TX,18675
16071.0,Oneida County,ID,ID,23888
8095.0,Phillips County,CO,CO,15964
30061.0,Mineral County,MT,MT,21087
46091.0,Marshall County,SD,SD,18537
53069.0,Wahkiakum County,WA,WA,18269
16003.0,Adams County,ID,ID,14346
55078.0,Menominee County,WI,WI,5587
48267.0,Kimble County,TX,TX,17763
29087.0,Holt County,MO,MO,14177
46039.0,Deuel County,SD,SD,9079
16037.0,Custer County,ID,ID,8348
22107.0,Tensas Parish,LA,LA,27683
51017.0,Bath County,VA,VA,25215
30071.0,Phillips County,MT,MT,29765
35023.0,Hidalgo County,NM,NM,23099
27069.0,Kittson County,MN,MN,15785
20007.0,Barber County,KS,KS,17328
38045.0,Lamoure County,ND,ND,11450
40053.0,Grant County,OK,OK,18230
28125.0,Sharkey County,MS,MS,10433
31129.0,Nuckolls County,NE,NE,6098
35059.0,Union County,NM,NM,12096
20185.0,Stafford County,KS,KS,23710
21189.0,Owsley County,KY,KY,16439
29197.0,Schuyler County,MO,MO,14087
20119.0,Meade County,KS,KS,21021
38025.0,Dunn County,ND,ND,11416
32029.0,Storey County,NV,NV,11980
38103.0,Wells County,ND,ND,28147
31175.0,Valley County,NE,NE,23058
20093.0,Kearny County,KS,KS,16101
46045.0,Edmunds County,SD,SD,12950
53013.0,Columbia County,WA,WA,14122
46031.0,Corson County,SD,SD,17576
48319.0,Mason County,TX,TX,27433
27125.0,Red Lake County,MN,MN,6089
38081.0,Sargent County,ND,ND,9578
17151.0,Pope County,IL,IL,14127
40045.0,Ellis County,OK,OK,15487
20081.0,Haskell County,KS,KS,5155
46025.0,Clark County,SD,SD,6958
29103.0,Knox County,MO,MO,15693
27077.0,Lake of the Woods County,MN,MN,11344
38019.0,Cavalier County,ND,ND,10779
48151.0,Fisher County,TX,TX,27528
17069.0,Hardin County,IL,IL,26447
19003.0,Adams County,IA,IA,8830
51720.0,Norton City,VA,VA,14046
31029.0,Chase County,NE,NE,14794
13101.0,Echols County,GA,GA,28043
30097.0,Sweet Grass County,MT,MT,5441
2195.0,Petersburg Borough,AK,AK,27424
16061.0,Lewis County,ID,ID,27309
20183.0,Smith County,KS,KS,19478
31105.0,Kimball County,NE,NE,28742
35003.0,Catron County,NM,NM,9628
48197.0,Hardeman County,TX,TX,11370
29129.0,Mercer County,MO,MO,14528
30091.0,Sheridan County,MT,MT,22332
8023.0,Costilla County,CO,CO,16565
20141.0,Osborne County,KS,KS,13179
48023.0,Baylor County,TX,TX,21013
40129.0,Roger Mills County,OK,OK,27499
48211.0,Hemphill County,TX,TX,21843
31181.0,Webster County,NE,NE,28952
37177.0,Tyrrell County,NC,NC,26030
48435.0,Sutton County,TX,TX,5392
46007.0,Bennett County,SD,SD,17130
38031.0,Foster County,ND,ND,23171
20019.0,Chautauqua County,KS,KS,28758
31125.0,Nance County,NE,NE,15449
48275.0,Knox County,TX,TX,22522
48383.0,Reagan County,TX,TX,26125
27155.0,Traverse County,MN,MN,12418
40059.0,Harper County,OK,OK,27746
48461.0,Upton County,TX,TX,7454
30039.0,Granite County,MT,MT,25058
38029.0,Emmons County,ND,ND,22761
48081.0,Coke County,TX,TX,20223
48129.0,Donley County,TX,TX,11701
31083.0,Harlan County,NE,NE,7597
48271.0,Kinney County,TX,TX,5141
48095.0,Concho County,TX,TX,7659
20207.0,Woodson County,KS,KS,25980
48417.0,Shackelford County,TX,TX,14031
48295.0,Lipscomb County,TX,TX,20037
6091.0,Sierra County,CA,CA,18970
30025.0,Fallon County,MT,MT,10661
46059.0,Hand County,SD,SD,11142
38063.0,Nelson County,ND,ND,17109
38011.0,Bowman County,ND,ND,27010
31163.0,Sherman County,NE,NE,13787
46105.0,Perkins County,SD,SD,15096
46117.0,Stanley County,SD,SD,13472
20105.0,Lincoln County,KS,KS,21807
48087.0,Collingsworth County,TX,TX,28383
48105.0,Crockett County,TX,TX,9249
13007.0,Baker County,GA,GA,19949
20089.0,Jewell County,KS,KS,6750
31061.0,Franklin County,NE,NE,26141
20047.0,Edwards County,KS,KS,23351
13125.0,Glascock County,GA,GA,9088
13061.0,Clay County,GA,GA,25562
20165.0,Rush County,KS,KS,29173
48191.0,Hall County,TX,TX,20282
46071.0,Jackson County,SD,SD,24330
31135.0,Perkins County,NE,NE,14641
48385.0,Real County,TX,TX,26778
20195.0,Trego County,KS,KS,29264
20039.0,Decatur County,KS,KS,10075
20109.0,Logan County,KS,KS,15412
20063.0,Gove County,KS,KS,20686
31017.0,Brown County,NE,NE,12230
20129.0,Morton County,KS,KS,20432
20135.0,Ness County,KS,KS,16002
20023.0,Cheyenne County,KS,KS,18947
31087.0,Hitchcock County,NE,NE,18686
46107.0,Potter County,SD,SD,22915
20017.0,Chase County,KS,KS,18074
20075.0,Hamilton County,KS,KS,24374
31133.0,Pawnee County,NE,NE,28539
48079.0,Cochran County,TX,TX,9493
40057.0,Harmon County,OK,OK,22317
20153.0,Rawlins County,KS,KS,6460
31063.0,Frontier County,NE,NE,19140
49033.0,Rich County,UT,UT,24107
38041.0,Hettinger County,ND,ND,15704
49055.0,Wayne County,UT,UT,21669
56027.0,Niobrara County,WY,WY,21648
20049.0,Elk County,KS,KS,11816
8115.0,Sedgwick County,CO,CO,16639
20179.0,Sheridan County,KS,KS,19424
20097.0,Kiowa County,KS,KS,18965
20065.0,Graham County,KS,KS,23146
38043.0,Kidder County,ND,ND,16240
38027.0,Eddy County,ND,ND,5040
13307.0,Webster County,GA,GA,10827
46111.0,Sanborn County,SD,SD,13259
48421.0,Sherman County,TX,TX,22371
38075.0,Renville County,ND,ND,19849
46097.0,Miner County,SD,SD,21232
8033.0,Dolores County,CO,CO,12804
53023.0,Garfield County,WA,WA,29173
40025.0,Cimarron County,OK,OK,27101
13239.0,Quitman County,GA,GA,24582
38039.0,Griggs County,ND,ND,10374
38001.0,Adams County,ND,ND,26174
51091.0,Highland County,VA,VA,28567
31077.0,Greeley County,NE,NE,7524
48109.0,Culberson County,TX,TX,14277
21201.0,Robertson County,KY,KY,23863
38095.0,Towner County,ND,ND,14885
38013.0,Burke County,ND,ND,26538
20203.0,Wichita County,KS,KS,5778
2275.0,Wrangell Borough,AK,AK,6492
2100.0,Haines Borough,AK,AK,22044
20187.0,Stanton County,KS,KS,22732
30107.0,Wheatland County,MT,MT,18615
26083.0,Keweenaw County,MI,MI,17132
30051.0,Liberty County,MT,MT,15178
48243.0,Jeff Davis County,TX,TX,12851
30045.0,Judith Basin County,MT,MT,21288
29227.0,Worth County,MO,MO,12156
20025.0,Clark County,KS,KS,7044
48327.0,Menard County,TX,TX,12368
48011.0,Armstrong County,TX,TX,24900
41021.0,Gilliam County,OR,OR,18635
30059.0,Meagher County,MT,MT,14168
31057.0,Dundy County,NE,NE,25961
31071.0,Garfield County,NE,NE,22111
31049.0,Deuel County,NE,NE,16328
35011.0,De Baca County,NM,NM,18319
20083.0,Hodgeman County,KS,KS,28852
38065.0,Oliver County,ND,ND,5342
38033.0,Golden Valley County,ND,ND,6447
31015.0,Boyd County,NE,NE,11581
31073.0,Gosper County,NE,NE,16851
46073.0,Jerauld County,SD,SD,11317
20033.0,Comanche County,KS,KS,21910
30055.0,McCone County,MT,MT,15088
41055.0,Sherman County,OR,OR,17946
30075.0,Powder River County,MT,MT,28132
30019.0,Daniels County,MT,MT,21789
31069.0,Garden County,NE,NE,19567
8017.0,Cheyenne County,CO,CO,19868
32011.0,Eureka County,NV,NV,29370
13265.0,Taliaferro County,GA,GA,14765
48125.0,Dickens County,TX,TX,25124
48101.0,Cottle County,TX,TX,17466
48235.0,Irion County,TX,TX,23230
46021.0,Campbell County,SD,SD,22862
20199.0,Wallace County,KS,KS,15587
20101.0,Lane County,KS,KS,5771
41069.0,Wheeler County,OR,OR,26909
48447.0,Throckmorton County,TX,TX,21300
8061.0,Kiowa County,CO,CO,13770
48431.0,Sterling County,TX,TX,16093
48433.0,Stonewall County,TX,TX,18803
30011.0,Carter County,MT,MT,5193
6003.0,Alpine County,CA,CA,7007
38083.0,Sheridan County,ND,ND,22569
31149.0,Rock County,NE,NE,23778
46119.0,Sully County,SD,SD,16190
48345.0,Motley County,TX,TX,14984
48045.0,Briscoe County,TX,TX,14302
20071.0,Greeley County,KS,KS,25389
30079.0,Prairie County,MT,MT,12429
48173.0,Glasscock County,TX,TX,7261
46063.0,Harding County,SD,SD,25120
48155.0,Foard County,TX,TX,11716
31165.0,Sioux County,NE,NE,26259
16025.0,Camas County,ID,ID,13921
30109.0,Wibaux County,MT,MT,9378
48443.0,Terrell County,TX,TX,12815
30033.0,Garfield County,MT,MT,18778
31103.0,Keya Paha County,NE,NE,24835
31085.0,Hayes County,NE,NE,29000
31113.0,Logan County,NE,NE,17728
8053.0,Hinsdale County,CO,CO,15332
16033.0,Clark County,ID,ID,14836
30037.0,Golden Valley County,MT,MT,7800
8079.0,Mineral County,CO,CO,13333
31183.0,Wheeler County,NE,NE,10410
31091.0,Hooker County,NE,NE,22839
8111.0,San Juan County,CO,CO,28276
30103.0,Treasure County,MT,MT,10808
31115.0,Loup County,NE,NE,11796
31007.0,Banner County,NE,NE,26180
49009.0,Daggett County,UT,UT,26477
31171.0,Thomas County,NE,NE,15288
31117.0,McPherson County,NE,NE,22709
30069.0,Petroleum County,MT,MT,26360
