county_fips,county_name,state_name,state_code,median_home_value_all,median_home_value_4br,median_home_value_5br,dem_pct,rep_pct,lean_score,gun_law_grade,gun_death_rate,population,exotic_animal_rating,allows_primates,allows_big_cats,allows_reptiles,marijuana_status,recreational_legal,medical_legal,permissiveness_score,median_home_value_all_formatted,median_home_value_4br_formatted,median_home_value_5br_formatted,political_lean,gun_law_strength
42017.0,Bucks County,PA,PA,520691.3991600718,675805.8001076473,839588.1653504391,50.0,50.0,0.0,C,14.4,124300,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$520,691","$675,806","$839,588",Swing,Weak
34025.0,Monmouth County,NJ,NJ,775364.5924046063,886343.4042827386,1257008.122544287,44.2,55.8,-11.6,A,5.2,182798,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$775,365","$886,343","$1,257,008",Lean Republican,Strong
34029.0,Ocean County,NJ,NJ,549932.64621122,735682.4935916009,1145779.6530465751,31.8,68.2,-36.4,A,5.2,109268,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$549,933","$735,682","$1,145,780",Strong Republican,Strong
48339.0,Montgomery County,TX,TX,348249.2643485099,402414.6766741207,698034.4280895178,26.8,73.2,-46.4,F,15.6,448951,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$348,249","$402,415","$698,034",Strong Republican,Minimal
20091.0,Johnson County,KS,KS,444150.5385852696,505134.6689810328,735012.1673929383,15.1,84.9,-69.8,F,16.8,374329,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$444,151","$505,135","$735,012",Strong Republican,Minimal
12009.0,Brevard County,FL,FL,348914.0161541209,445647.3620838704,674495.6311979688,39.5,60.5,-21.0,C-,14.4,294776,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$348,914","$445,647","$674,496",Strong Republican,Weak
41067.0,Washington County,OR,OR,575350.2016265193,663939.0800599403,800710.6027573153,67.6,32.4,35.2,B,13.0,317851,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$575,350","$663,939","$800,711",Strong Democrat,Moderate
24510.0,Baltimore City,MD,MD,181324.58682069727,269403.39662680315,361750.912785163,87.5,12.5,75.0,A-,13.5,336584,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$181,325","$269,403","$361,751",Strong Democrat,Strong
48491.0,Williamson County,TX,TX,409028.0695349967,459193.7703995414,610680.7379357998,49.0,51.0,-2.0,F,15.6,138044,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$409,028","$459,194","$610,681",Swing,Minimal
24003.0,Anne Arundel County,MD,MD,511593.4111369252,622379.2783848472,840335.8536423516,57.2,42.8,14.4,A-,13.5,413358,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$511,593","$622,379","$840,336",Lean Democrat,Strong
8059.0,Jefferson County,CO,CO,635671.073350598,706241.8049747528,851037.9603383687,60.0,40.0,20.0,B,15.4,476896,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$635,671","$706,242","$851,038",Lean Democrat,Moderate
31055.0,Douglas County,NE,NE,286935.7264842896,406176.7100748704,549114.0707216234,55.2,44.8,10.4,F,10.5,148984,Restrictive,No,No,Yes,Decriminalized,No,No,2,"$286,936","$406,177","$549,114",Lean Democrat,Minimal
25005.0,Bristol County,MA,MA,543310.1973772976,677443.4752414284,717263.0050584176,50.7,49.3,1.4,A+,3.7,402918,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$543,310","$677,443","$717,263",Swing,Strong
42045.0,Delaware County,PA,PA,365439.8524861321,586320.2892611747,846615.8921864172,62.0,38.0,24.0,C,14.4,364712,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$365,440","$586,320","$846,616",Strong Democrat,Weak
34039.0,Union County,NJ,NJ,626406.6421284816,764727.9737720187,1151442.0027715068,62.3,37.7,24.6,A,5.2,220151,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$626,407","$764,728","$1,151,442",Strong Democrat,Strong
10003.0,New Castle County,DE,DE,367820.2266960112,494773.8765104936,631196.6605253187,66.5,33.5,33.0,B+,13.1,233767,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$367,820","$494,774","$631,197",Strong Democrat,Moderate
55025.0,Dane County,WI,WI,480578.32079331815,553672.3237190993,707239.1545514212,76.2,23.8,52.4,C,11.9,224375,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$480,578","$553,672","$707,239",Strong Democrat,Weak
12101.0,Pasco County,FL,FL,340309.7829525987,448693.7328228117,578908.1346596054,37.3,62.7,-25.4,C-,14.4,279262,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$340,310","$448,694","$578,908",Strong Republican,Weak
6099.0,Stanislaus County,CA,CA,462876.7411451149,531161.9902564258,620854.773722289,44.4,55.6,-11.2,A,9.0,236330,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$462,877","$531,162","$620,855",Lean Republican,Strong
42071.0,Lancaster County,PA,PA,373096.0372590025,475111.245615734,636031.8771472065,41.9,58.1,-16.2,C,14.4,401648,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$373,096","$475,111","$636,032",Lean Republican,Weak
27123.0,Ramsey County,MN,MN,339449.356536568,408346.78254883183,516173.4057142374,72.2,27.8,44.4,B,10.6,264231,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$339,449","$408,347","$516,173",Strong Democrat,Moderate
12127.0,Volusia County,FL,FL,322340.5505764164,412988.8090542224,535041.4181115638,39.0,61.0,-22.0,C-,14.4,113986,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$322,341","$412,989","$535,041",Strong Republican,Weak
39153.0,Summit County,OH,OH,218913.59058256444,369637.9879457385,457251.3301687711,53.5,46.5,7.0,F,14.8,161858,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$218,914","$369,638","$457,251",Lean Democrat,Minimal
37081.0,Guilford County,NC,NC,277708.2033717782,420208.3389665133,274352.0383414598,61.1,38.9,22.2,D,16.2,229312,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$277,708","$420,208","$274,352",Strong Democrat,Very Weak
39113.0,Montgomery County,OH,OH,198120.0476880544,304321.4476887172,410370.0216534289,50.2,49.8,0.4,F,14.8,112666,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$198,120","$304,321","$410,370",Swing,Minimal
42029.0,Chester County,PA,PA,571125.1730897914,691441.2104322544,981307.1091538232,57.3,42.7,14.6,C,14.4,400804,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$571,125","$691,441","$981,307",Lean Democrat,Weak
53063.0,Spokane County,WA,WA,418540.8920453941,476587.1812824646,590036.9429555655,47.4,52.6,-5.2,A-,10.9,234633,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$418,541","$476,587","$590,037",Lean Republican,Strong
25023.0,Plymouth County,MA,MA,641469.3935551002,814619.1871552662,992567.2694155351,54.5,45.5,9.0,A+,3.7,388998,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$641,469","$814,619","$992,567",Lean Democrat,Strong
34007.0,Camden County,NJ,NJ,348884.16558041715,467421.9542343512,581353.1405533213,63.9,36.1,27.8,A,5.2,426649,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$348,884","$467,422","$581,353",Strong Democrat,Strong
34031.0,Passaic County,NJ,NJ,591184.6075138947,679249.3607156024,817158.4580850177,48.5,51.5,-3.0,A,5.2,204488,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$591,185","$679,249","$817,158",Swing,Strong
20173.0,Sedgwick County,KS,KS,216953.0412222856,291755.3209931169,395928.1695440635,9.3,90.7,-81.4,F,16.8,283323,Restrictive,No,No,Yes,Fully Illegal,No,No,0,"$216,953","$291,755","$395,928",Strong Republican,Minimal
45045.0,Greenville County,SC,SC,328853.6384777546,449078.4470806108,609945.4450387874,38.7,61.3,-22.6,F,21.5,384806,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$328,854","$449,078","$609,945",Strong Republican,Minimal
17089.0,Kane County,IL,IL,377781.5581073454,480669.9089107062,577451.4367384486,54.7,45.3,9.4,A-,14.1,370536,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$377,782","$480,670","$577,451",Lean Democrat,Strong
8001.0,Adams County,CO,CO,490602.88975634193,547759.7510496181,632331.9337883177,54.6,45.4,9.2,B,15.4,130535,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$490,603","$547,760","$632,332",Lean Democrat,Moderate
34027.0,Morris County,NJ,NJ,705112.1528750103,824198.2995749274,1200999.4723369833,48.6,51.4,-2.8,A,5.2,475713,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$705,112","$824,198","$1,200,999",Swing,Strong
53011.0,Clark County,WA,WA,548770.3006140691,637852.4155133088,790650.5876212904,53.6,46.4,7.2,A-,10.9,414400,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$548,770","$637,852","$790,651",Lean Democrat,Strong
18089.0,Lake County,IN,IN,246025.93705316467,368790.75175799866,420529.9158976868,52.9,47.1,5.8,F,16.7,451279,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$246,026","$368,791","$420,530",Lean Democrat,Minimal
36085.0,Richmond County,NY,NY,725267.4968110025,886153.0902849208,1033512.7005787138,35.1,64.9,-29.8,A-,5.4,489622,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$725,267","$886,153","$1,033,513",Strong Republican,Strong
6097.0,Sonoma County,CA,CA,805160.1867390567,899789.9795970944,1168193.122261776,73.9,26.1,47.8,A,9.0,397366,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$805,160","$899,790","$1,168,193",Strong Democrat,Strong
19153.0,Polk County,IA,IA,284449.89666496235,377664.32824495184,504715.6607533989,55.5,44.5,11.0,F,11.2,177373,Restrictive,No,No,Yes,CBD Only,No,No,1,"$284,450","$377,664","$504,716",Lean Democrat,Minimal
16001.0,Ada County,ID,ID,518279.64268424624,592136.3560894411,754531.4795096321,44.7,55.3,-10.6,F,16.3,223684,Moderate,Limited,No,Yes,Fully Illegal,No,No,0,"$518,280","$592,136","$754,531",Lean Republican,Minimal
32031.0,Washoe County,NV,NV,564573.9549972612,659122.6539756234,895638.673912006,50.5,49.5,1.0,B-,17.4,373109,Permissive,Yes,Yes,Yes,Fully Legal,Yes,Yes,5,"$564,574","$659,123","$895,639",Swing,Moderate
51153.0,Prince William County,VA,VA,598448.3596235501,698385.3245068531,815124.8866095361,59.2,40.8,18.4,B+,13.6,124538,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$598,448","$698,385","$815,125",Lean Democrat,Moderate
47093.0,Knox County,TN,TN,373027.1742270032,539537.5866614468,739873.677055441,40.1,59.9,-19.8,F,20.6,470210,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$373,027","$539,538","$739,874",Lean Republican,Minimal
36067.0,Onondaga County,NY,NY,265897.405789416,348494.946606705,417077.081516819,58.6,41.4,17.2,A-,5.4,301664,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$265,897","$348,495","$417,077",Lean Democrat,Strong
6107.0,Tulare County,CA,CA,354276.4819397991,431692.2468495392,527170.2129227775,100.0,0.0,100.0,A,9.0,475396,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$354,276","$431,692","$527,170",Strong Democrat,Strong
6107.0,Tulare County,CA,CA,354276.4819397991,431692.2468495392,527170.2129227775,0.0,100.0,-100.0,A,9.0,475396,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$354,276","$431,692","$527,170",Strong Republican,Strong
12117.0,Seminole County,FL,FL,419508.0520362511,538075.1502760164,769399.6017259829,45.4,54.6,-9.2,C-,14.4,239182,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$419,508","$538,075","$769,400",Lean Republican,Weak
25013.0,Hampden County,MA,MA,344005.51607321604,414155.8541237999,454154.3536979929,54.5,45.5,9.0,A+,3.7,258338,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$344,006","$414,156","$454,154",Lean Democrat,Strong
34005.0,Burlington County,NJ,NJ,428424.8863068945,562388.7528527357,678189.1029295218,58.4,41.6,16.8,A,5.2,284064,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$428,425","$562,389","$678,189",Lean Democrat,Strong
51810.0,Virginia Beach City,VA,VA,423402.6806578168,506356.9949419472,797293.6105217673,51.3,48.7,2.6,B+,13.6,314020,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$423,403","$506,357","$797,294",Swing,Moderate
22033.0,East Baton Rouge Parish,LA,LA,235357.326451994,355852.117979429,551903.5828530368,55.0,45.0,10.0,F,28.2,198806,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$235,357","$355,852","$551,904",Lean Democrat,Minimal
42133.0,York County,PA,PA,302764.6403216982,401102.04961699614,388519.849026348,37.2,62.8,-25.6,C,14.4,473133,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$302,765","$401,102","$388,520",Strong Republican,Weak
6095.0,Solano County,CA,CA,580416.9819557578,643844.0861667893,776408.5360953329,61.8,38.2,23.6,A,9.0,190982,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$580,417","$643,844","$776,409",Strong Democrat,Strong
6083.0,Santa Barbara County,CA,CA,1040271.5295790188,1128930.2719156716,2021072.3620142464,63.8,36.2,27.6,A,9.0,221626,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$1,040,272","$1,128,930","$2,021,072",Strong Democrat,Strong
22051.0,Jefferson Parish,LA,LA,265264.1301716711,349173.25946981163,543579.6097205392,43.9,56.1,-12.2,F,28.2,219176,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$265,264","$349,173","$543,580",Lean Republican,Minimal
6053.0,Monterey County,CA,CA,846381.985191079,891123.6427709524,1035897.2485904316,65.4,34.6,30.8,A,9.0,493422,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$846,382","$891,124","$1,035,897",Strong Democrat,Strong
27037.0,Dakota County,MN,MN,399653.50466317846,457133.4351942428,568497.3613603581,56.6,43.4,13.2,B,10.6,318126,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$399,654","$457,133","$568,497",Lean Democrat,Moderate
39095.0,Lucas County,OH,OH,167973.19415499942,290942.60876647267,350997.00665031635,56.3,43.7,12.6,F,14.8,318969,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$167,973","$290,943","$350,997",Lean Democrat,Minimal
12115.0,Sarasota County,FL,FL,405950.7283481595,659634.0764196707,1123640.0022402983,34.2,65.8,-31.6,C-,14.4,222409,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$405,951","$659,634","$1,123,640",Strong Republican,Weak
42011.0,Berks County,PA,PA,303594.32210157014,400811.2784206436,265376.10959423805,43.9,56.1,-12.2,C,14.4,123419,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$303,594","$400,811","$265,376",Lean Republican,Weak
4021.0,Pinal County,AZ,AZ,365999.4860042433,383121.4824307235,445158.75059529993,57.7,42.3,15.4,F,18.0,353618,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$365,999","$383,121","$445,159",Lean Democrat,Minimal
33011.0,Hillsborough County,NH,NH,537229.8018369213,665457.7640975612,720047.3797746735,51.5,48.5,3.0,F,9.3,345310,Permissive,Limited,Limited,Yes,Medical Only,No,Yes,3,"$537,230","$665,458","$720,047",Swing,Minimal
48061.0,Cameron County,TX,TX,193286.39271824656,305828.84272513835,388162.65230599215,47.7,52.3,-4.6,F,15.6,150015,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$193,286","$305,829","$388,163",Swing,Minimal
41005.0,Clackamas County,OR,OR,616999.6876131458,720647.9673921898,858696.8448938563,55.1,44.9,10.2,B,13.0,348550,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$617,000","$720,648","$858,697",Lean Democrat,Moderate
45079.0,Richland County,SC,SC,242315.33542331657,323728.3058030839,454722.9555435109,67.6,32.4,35.2,F,21.5,222096,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$242,315","$323,728","$454,723",Strong Democrat,Minimal
1097.0,Mobile County,AL,AL,192960.32978472905,299646.4647676806,383296.0418185568,41.7,58.3,-16.6,F,23.6,207059,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$192,960","$299,646","$383,296",Lean Republican,Minimal
51107.0,Loudoun County,VA,VA,823597.1097220989,934714.5487877718,1201745.384264067,58.4,41.6,16.8,B+,13.6,285340,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$823,597","$934,715","$1,201,745",Lean Democrat,Moderate
26049.0,Genesee County,MI,MI,182227.46967228432,277876.835881516,329917.803341906,52.1,47.9,4.2,B+,14.6,210687,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$182,227","$277,877","$329,918",Swing,Moderate
55133.0,Waukesha County,WI,WI,496889.29199963313,570393.0830624489,742940.2140094991,40.0,60.0,-20.0,C,11.9,450083,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$496,889","$570,393","$742,940",Strong Republican,Weak
45019.0,Charleston County,SC,SC,624880.3101378664,863340.4934324689,1421728.5214225228,52.9,47.1,5.8,F,21.5,311428,Moderate,Yes,No,Yes,Fully Illegal,No,No,0,"$624,880","$863,340","$1,421,729",Lean Democrat,Minimal
29183.0,Saint Charles County,MO,MO,376075.5535365904,452446.32888972486,558805.2459510673,41.4,58.6,-17.2,F,23.9,205878,Permissive,Yes,Limited,Yes,Fully Legal,Yes,Yes,5,"$376,076","$452,446","$558,805",Lean Republican,Minimal
6061.0,Placer County,CA,CA,682862.6279519554,751736.3569388456,936160.5366418136,45.6,54.4,-8.8,A,9.0,302982,Very Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$682,863","$751,736","$936,161",Lean Republican,Strong
36071.0,Orange County,NY,NY,462453.1310961723,584082.037150329,640200.1757543943,45.8,54.2,-8.4,A-,5.4,298286,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$462,453","$584,082","$640,200",Lean Republican,Strong
5119.0,Pulaski County,AR,AR,201966.61344322015,342741.69841235894,538776.7707360276,61.4,38.6,22.8,F,23.3,349002,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$201,967","$342,742","$538,777",Strong Democrat,Minimal
12081.0,Manatee County,FL,FL,443303.5711114786,559094.5989808311,704669.3015520652,38.2,61.8,-23.6,C-,14.4,350396,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$443,304","$559,095","$704,669",Strong Republican,Weak
39017.0,Butler County,OH,OH,315124.5263260817,427797.777869938,557066.2929084427,36.7,63.3,-26.6,F,14.8,264899,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$315,125","$427,798","$557,066",Strong Republican,Minimal
34021.0,Mercer County,NJ,NJ,452972.3886159186,628972.8574849815,1000347.7493307568,67.3,32.7,34.6,A,5.2,424767,Restrictive,No,No,Limited,Fully Legal,Yes,Yes,5,"$452,972","$628,973","$1,000,348",Strong Democrat,Strong
22071.0,Orleans Parish,LA,LA,234064.61193482307,279059.95123557444,359408.6714670271,85.1,14.9,70.2,F,28.2,437594,Permissive,Yes,Limited,Yes,Medical Only,No,Yes,3,"$234,065","$279,060","$359,409",Strong Democrat,Minimal
1089.0,Madison County,AL,AL,308892.7878032821,401244.9717101928,560113.58960183,45.4,54.6,-9.2,F,23.6,455570,Moderate,No,Limited,Yes,Medical Only,No,Yes,3,"$308,893","$401,245","$560,114",Lean Republican,Minimal
18003.0,Allen County,IN,IN,244628.5546391156,324524.2079342843,464110.03008193854,43.7,56.3,-12.6,F,16.7,479989,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$244,629","$324,524","$464,110",Lean Republican,Minimal
37067.0,Forsyth County,NC,NC,282865.6260041438,400938.1315064249,554727.5952669572,56.7,43.3,13.4,D,16.2,143585,Permissive,Yes,Yes,Yes,Decriminalized,No,No,2,"$282,866","$400,938","$554,728",Lean Democrat,Very Weak
41039.0,Lane County,OR,OR,450816.2505484698,548359.7596088233,607668.3028803861,61.9,38.1,23.8,B,13.0,471369,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$450,816","$548,360","$607,668",Strong Democrat,Moderate
12097.0,Osceola County,FL,FL,373147.9850881379,400704.00442746544,565262.1085126199,49.3,50.7,-1.4,C-,14.4,164044,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$373,148","$400,704","$565,262",Swing,Weak
12069.0,Lake County,FL,FL,366299.6477936648,447316.918588056,578908.160158786,37.6,62.4,-24.8,C-,14.4,209556,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$366,300","$447,317","$578,908",Strong Republican,Weak
39151.0,Stark County,OH,OH,205274.44993917388,310248.400659234,407976.3769959564,38.9,61.1,-22.2,F,14.8,102693,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$205,274","$310,248","$407,976",Strong Republican,Minimal
12021.0,Collier County,FL,FL,671335.5162394904,1088833.0675875675,1874537.0021514175,33.4,66.6,-33.2,C-,14.4,457403,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$671,336","$1,088,833","$1,874,537",Strong Republican,Weak
26161.0,Washtenaw County,MI,MI,419076.81464771,541798.9927471309,721829.0514518128,72.8,27.2,45.6,B+,14.6,343307,Restrictive,No,No,Yes,Fully Legal,Yes,Yes,5,"$419,077","$541,799","$721,829",Strong Democrat,Moderate
42077.0,Lehigh County,PA,PA,352258.46269390825,491115.8571075816,388412.8979446075,51.4,48.6,2.8,C,14.4,300235,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$352,258","$491,116","$388,413",Swing,Weak
12083.0,Marion County,FL,FL,275319.934071091,347204.406795004,492798.0389541893,34.1,65.9,-31.8,C-,14.4,125939,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$275,320","$347,204","$492,798",Strong Republican,Weak
48039.0,Brazoria County,TX,TX,321131.1614967333,382016.7043750952,491327.61434789584,40.1,59.9,-19.8,F,15.6,252906,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$321,131","$382,017","$491,328",Lean Republican,Minimal
48027.0,Bell County,TX,TX,250127.88347126785,293825.6065568836,370655.4459212664,41.9,58.1,-16.2,F,15.6,118047,Permissive,Yes,Yes,Yes,CBD Only,No,No,1,"$250,128","$293,826","$370,655",Lean Republican,Minimal
47065.0,Hamilton County,TN,TN,349359.771304372,481824.3376163983,661467.4583411057,43.4,56.6,-13.2,F,20.6,388249,Moderate,Limited,Limited,Yes,CBD Only,No,No,1,"$349,360","$481,824","$661,467",Lean Republican,Minimal
27003.0,Anoka County,MN,MN,369503.21057943016,419523.18439678615,507317.3700695679,47.7,52.3,-4.6,B,10.6,175766,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$369,503","$419,523","$507,317",Swing,Moderate
51041.0,Chesterfield County,VA,VA,401222.10842187767,447240.09380389616,621780.8973618582,54.6,45.4,9.2,B+,13.6,144262,Moderate,Limited,No,Yes,Fully Legal,Yes,Yes,5,"$401,222","$447,240","$621,781",Lean Democrat,Moderate
49011.0,Davis County,UT,UT,554256.746595659,545300.5593228898,679908.7272850295,37.2,62.8,-25.6,F,13.6,487261,Moderate,Limited,No,Yes,Medical Only,No,Yes,3,"$554,257","$545,301","$679,909",Strong Republican,Minimal
42129.0,Westmoreland County,PA,PA,203841.91564543016,368754.6855058128,420800.48788901017,35.7,64.3,-28.6,C,14.4,385920,Moderate,Limited,Limited,Yes,Medical Only,No,Yes,3,"$203,842","$368,755","$420,800",Strong Republican,Weak
